,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
110,1656498050770690550,1656498050798818490,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28127940,1656498050775126167,0,0,23692323,1656498050798818490,1656498050798818490,0,
111,1656498050775128652,1656498050799154431,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,24025779,0,0,0,1656498050799154431,1656498050799154431,1656498050799154431,0,
112,1656498050832518848,1656498050832555461,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,36613,0,0,0,1656498050832555461,1656498050832555461,1656498050832555461,0,
113,1656498050839567406,1656498050839604808,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,37402,0,0,0,1656498050839604808,1656498050839604808,1656498050839604808,0,
114,1656498050935311243,1656498050956236570,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,20925327,1656498050945904522,0,0,10332048,1656498050956236570,1656498050956236570,0,
115,1656498050945907696,1656498050956351896,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,10444200,0,0,0,1656498050956351896,1656498050956351896,1656498050956351896,0,
116,1656498050994264183,1656498050994296987,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,32804,0,0,0,1656498050994296987,1656498050994296987,1656498050994296987,0,
117,1656498051001348500,1656498051001406119,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,57619,0,0,0,1656498051001406119,1656498051001406119,1656498051001406119,0,
118,1656498051061454659,1656498051089682320,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28227661,1656498051069275081,0,0,20407239,1656498051089682320,1656498051089682320,0,
119,1656498051069276740,1656498051089821331,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,20544591,0,0,0,1656498051089821331,1656498051089821331,1656498051089821331,0,
120,1656498051139259526,1656498051139621384,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,361858,0,0,0,1656498051139621384,1656498051139621384,1656498051139621384,0,
121,1656498051141436334,1656498051141475659,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,39325,0,0,0,1656498051141475659,1656498051141475659,1656498051141475659,0,
122,1656498051211588287,1656498051240489851,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,28901564,1656498051216588409,0,0,23901442,1656498051240489851,1656498051240489851,0,
123,1656498051216590181,1656498051240638839,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,24048658,0,0,0,1656498051240638839,1656498051240638839,1656498051240638839,0,
124,1656498051297482643,1656498051297573996,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,91353,0,0,0,1656498051297573996,1656498051297573996,1656498051297573996,0,
125,1656498051300860468,1656498051300917909,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,57441,0,0,0,1656498051300917909,1656498051300917909,1656498051300917909,0,
126,1656498051357426130,1656498051388549658,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,31123528,1656498051367567573,0,0,20982085,1656498051388549658,1656498051388549658,0,
127,1656498051367569171,1656498051388678526,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,21109355,0,0,0,1656498051388678526,1656498051388678526,1656498051388678526,0,
128,1656498051424697732,1656498051424749278,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,51546,0,0,0,1656498051424749278,1656498051424749278,1656498051424749278,0,
129,1656498051431134262,1656498051431188648,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,54386,0,0,0,1656498051431188648,1656498051431188648,1656498051431188648,0,
130,1656498051495365982,1656498051525568168,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,30202186,1656498051508926435,0,0,16641733,1656498051525568168,1656498051525568168,0,
131,1656498051508927494,1656498051525701420,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,16773926,0,0,0,1656498051525701420,1656498051525701420,1656498051525701420,0,
132,1656498051574121630,1656498051574185452,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,63822,0,0,0,1656498051574185452,1656498051574185452,1656498051574185452,0,
133,1656498051575570551,1656498051575598537,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,27986,0,0,0,1656498051575598537,1656498051575598537,1656498051575598537,0,
134,1656498051633628136,1656498051668093903,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,34465767,1656498051640663113,0,0,27430790,1656498051668093903,1656498051668093903,0,
135,1656498051640664776,1656498051668229115,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,27564339,0,0,0,1656498051668229115,1656498051668229115,1656498051668229115,0,
136,1656498051723740664,1656498051723793784,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,53120,0,0,0,1656498051723793784,1656498051723793784,1656498051723793784,0,
137,1656498051729624058,1656498051729675350,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,51292,0,0,0,1656498051729675350,1656498051729675350,1656498051729675350,0,
138,1656498051844545102,1656498051844854921,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,309819,0,0,0,1656498051844854921,1656498051844854921,1656498051844854921,0,
139,1656498051849202666,1656498051878410107,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,29207441,1656498051849200958,0,0,29209149,1656498051878410107,1656498051878410107,0,
140,1656498051912812924,1656498051912912617,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,99693,0,0,0,1656498051912912617,1656498051912912617,1656498051912912617,0,
141,1656498051914210810,1656498051914262803,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,51993,0,0,0,1656498051914262803,1656498051914262803,1656498051914262803,0,
142,1656498051962847858,1656498051962890404,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,42546,0,0,0,1656498051962890404,1656498051962890404,1656498051962890404,0,
143,1656498051968815168,1656498051968858665,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,43497,0,0,0,1656498051968858665,1656498051968858665,1656498051968858665,0,
144,1656498052045002414,1656498052081275853,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,36273439,1656498052051133817,0,0,30142036,1656498052081275853,1656498052081275853,0,
145,1656498052051135586,1656498052081417317,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,30281731,0,0,0,1656498052081417317,1656498052081417317,1656498052081417317,0,
146,1656498052173161830,1656498052202959767,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,29797937,1656498052183607755,0,0,19352012,1656498052202959767,1656498052202959767,0,
147,1656498052183610017,1656498052203122808,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,19512791,0,0,0,1656498052203122808,1656498052203122808,1656498052203122808,0,
148,1656498052258630813,1656498052258672995,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,42182,0,0,0,1656498052258672995,1656498052258672995,1656498052258672995,0,
149,1656498052267945240,1656498052267992216,Timing,TrafficLightsPerceptionComponent::OnReceiveImage,46976,0,0,0,1656498052267992216,1656498052267992216,1656498052267992216,0,
