ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
1656595068645598973,1656595068646228055,Timing,FusionComponent::Proc,629082,1656595068587805288,1656595068626816217,1656595068632947760,0,0,58422767,19411838,13280295,1656595068646228055,1656595068646228055,1,5
1656595068660830802,1656595068660870560,Timing,FusionComponent::Proc,39758,0,0,0,0,0,1656595068660870560,1656595068660870560,1656595068660870560,1656595068660870560,1656595068660870560,0,0
1656595068677757424,1656595068677784064,Timing,FusionComponent::Proc,26640,0,0,0,0,0,1656595068677784064,1656595068677784064,1656595068677784064,1656595068677784064,1656595068677784064,0,0
1656595068728773524,1656595068729347851,Timing,FusionComponent::Proc,574327,1656595068642911072,1656595068699449159,1656595068632947760,0,0,86436779,29898692,96400091,1656595068729347851,1656595068729347851,1,5
1656595068733337734,1656595068733363023,Timing,FusionComponent::Proc,25289,0,0,0,0,0,1656595068733363023,1656595068733363023,1656595068733363023,1656595068733363023,1656595068733363023,0,0
1656595068743211626,1656595068743241723,Timing,FusionComponent::Proc,30097,0,0,0,0,0,1656595068743241723,1656595068743241723,1656595068743241723,1656595068743241723,1656595068743241723,0,0
1656595068750879857,1656595068750909389,Timing,FusionComponent::Proc,29532,0,0,0,0,0,1656595068750909389,1656595068750909389,1656595068750909389,1656595068750909389,1656595068750909389,0,0
1656595068816058784,1656595068816092487,Timing,FusionComponent::Proc,33703,0,0,0,0,0,1656595068816092487,1656595068816092487,1656595068816092487,1656595068816092487,1656595068816092487,0,0
1656595068846366699,1656595068846406836,Timing,FusionComponent::Proc,40137,0,0,0,0,0,1656595068846406836,1656595068846406836,1656595068846406836,1656595068846406836,1656595068846406836,0,0
1656595068848153763,1656595068848184733,Timing,FusionComponent::Proc,30970,0,0,0,0,0,1656595068848184733,1656595068848184733,1656595068848184733,1656595068848184733,1656595068848184733,0,0
1656595068850377143,1656595068851003943,Timing,FusionComponent::Proc,626800,1656595068847306130,1656595068828648779,1656595068832757601,0,0,3697813,22355164,18246342,1656595068851003943,1656595068851003943,1,4
1656595068871951020,1656595068871983143,Timing,FusionComponent::Proc,32123,0,0,0,0,0,1656595068871983143,1656595068871983143,1656595068871983143,1656595068871983143,1656595068871983143,0,0
1656595068889001832,1656595068889027610,Timing,FusionComponent::Proc,25778,0,0,0,0,0,1656595068889027610,1656595068889027610,1656595068889027610,1656595068889027610,1656595068889027610,0,0
1656595068926639792,1656595068926679750,Timing,FusionComponent::Proc,39958,0,0,0,0,0,1656595068926679750,1656595068926679750,1656595068926679750,1656595068926679750,1656595068926679750,0,0
1656595068932356675,1656595068932390414,Timing,FusionComponent::Proc,33739,0,0,0,0,0,1656595068932390414,1656595068932390414,1656595068932390414,1656595068932390414,1656595068932390414,0,0
1656595068955451548,1656595068956071184,Timing,FusionComponent::Proc,619636,1656595068913817578,1656595068933559282,1656595068913954059,0,0,42253606,22511902,42117125,1656595068956071184,1656595068956071184,1,4
1656595068959616085,1656595068959643260,Timing,FusionComponent::Proc,27175,0,0,0,0,0,1656595068959643260,1656595068959643260,1656595068959643260,1656595068959643260,1656595068959643260,0,0
1656595069013613611,1656595069013634992,Timing,FusionComponent::Proc,21381,0,0,0,0,0,1656595069013634992,1656595069013634992,1656595069013634992,1656595069013634992,1656595069013634992,0,0
1656595069019098904,1656595069019139203,Timing,FusionComponent::Proc,40299,0,0,0,0,0,1656595069019139203,1656595069019139203,1656595069019139203,1656595069019139203,1656595069019139203,0,0
1656595069044882238,1656595069044915350,Timing,FusionComponent::Proc,33112,0,0,0,0,0,1656595069044915350,1656595069044915350,1656595069044915350,1656595069044915350,1656595069044915350,0,0
1656595069049047000,1656595069050477635,Timing,FusionComponent::Proc,1430635,1656595068995639574,1656595069024666863,1656595069000903357,0,0,54838061,25810772,49574278,1656595069050477635,1656595069050477635,1,4
1656595069075622720,1656595069075666764,Timing,FusionComponent::Proc,44044,0,0,0,0,0,1656595069075666764,1656595069075666764,1656595069075666764,1656595069075666764,1656595069075666764,0,0
1656595069092090721,1656595069092119098,Timing,FusionComponent::Proc,28377,0,0,0,0,0,1656595069092119098,1656595069092119098,1656595069092119098,1656595069092119098,1656595069092119098,0,0
1656595069092590214,1656595069092617394,Timing,FusionComponent::Proc,27180,0,0,0,0,0,1656595069092617394,1656595069092617394,1656595069092617394,1656595069092617394,1656595069092617394,0,0
1656595069110311356,1656595069111336178,Timing,FusionComponent::Proc,1024822,1656595069057090904,1656595069093896229,1656595069079907290,0,0,54245274,17439949,31428888,1656595069111336178,1656595069111336178,1,5
1656595069135984429,1656595069136011667,Timing,FusionComponent::Proc,27238,0,0,0,0,0,1656595069136011667,1656595069136011667,1656595069136011667,1656595069136011667,1656595069136011667,0,0
1656595069154257844,1656595069154291438,Timing,FusionComponent::Proc,33594,0,0,0,0,0,1656595069154291438,1656595069154291438,1656595069154291438,1656595069154291438,1656595069154291438,0,0
1656595069202150668,1656595069202201757,Timing,FusionComponent::Proc,51089,0,0,0,0,0,1656595069202201757,1656595069202201757,1656595069202201757,1656595069202201757,1656595069202201757,0,0
1656595069266533837,1656595069266578197,Timing,FusionComponent::Proc,44360,0,0,0,0,0,1656595069266578197,1656595069266578197,1656595069266578197,1656595069266578197,1656595069266578197,0,0
1656595069273296193,1656595069274802646,Timing,FusionComponent::Proc,1506453,1656595069248114776,1656595069249115281,1656595069201715682,0,0,26687870,25687365,73086964,1656595069274802646,1656595069274802646,1,5
1656595069280855698,1656595069280893896,Timing,FusionComponent::Proc,38198,0,0,0,0,0,1656595069280893896,1656595069280893896,1656595069280893896,1656595069280893896,1656595069280893896,0,0
1656595069291689922,1656595069291720980,Timing,FusionComponent::Proc,31058,0,0,0,0,0,1656595069291720980,1656595069291720980,1656595069291720980,1656595069291720980,1656595069291720980,0,0
1656595069307987495,1656595069308024791,Timing,FusionComponent::Proc,37296,0,0,0,0,0,1656595069308024791,1656595069308024791,1656595069308024791,1656595069308024791,1656595069308024791,0,0
1656595069332042660,1656595069332879463,Timing,FusionComponent::Proc,836803,1656595069291698508,1656595069307382356,1656595069280417706,0,0,41180955,25497107,52461757,1656595069332879463,1656595069332879463,1,4
1656595069340560451,1656595069340607106,Timing,FusionComponent::Proc,46655,0,0,0,0,0,1656595069340607106,1656595069340607106,1656595069340607106,1656595069340607106,1656595069340607106,0,0
1656595069359579426,1656595069359610669,Timing,FusionComponent::Proc,31243,0,0,0,0,0,1656595069359610669,1656595069359610669,1656595069359610669,1656595069359610669,1656595069359610669,0,0
1656595069377040369,1656595069377075534,Timing,FusionComponent::Proc,35165,0,0,0,0,0,1656595069377075534,1656595069377075534,1656595069377075534,1656595069377075534,1656595069377075534,0,0
1656595069382523311,1656595069382551563,Timing,FusionComponent::Proc,28252,0,0,0,0,0,1656595069382551563,1656595069382551563,1656595069382551563,1656595069382551563,1656595069382551563,0,0
1656595069439740947,1656595069439772022,Timing,FusionComponent::Proc,31075,0,0,0,0,0,1656595069439772022,1656595069439772022,1656595069439772022,1656595069439772022,1656595069439772022,0,0
1656595069457227923,1656595069457254261,Timing,FusionComponent::Proc,26338,0,0,0,0,0,1656595069457254261,1656595069457254261,1656595069457254261,1656595069457254261,1656595069457254261,0,0
1656595069497974118,1656595069498008579,Timing,FusionComponent::Proc,34461,0,0,0,0,0,1656595069498008579,1656595069498008579,1656595069498008579,1656595069498008579,1656595069498008579,0,0
1656595069510297787,1656595069511145313,Timing,FusionComponent::Proc,847526,1656595069414760357,1656595069492052264,1656595069485177184,0,0,96384956,19093049,25968129,1656595069511145313,1656595069511145313,1,4
1656595069527326747,1656595069527382279,Timing,FusionComponent::Proc,55532,0,0,0,0,0,1656595069527382279,1656595069527382279,1656595069527382279,1656595069527382279,1656595069527382279,0,0
1656595069559314678,1656595069559348648,Timing,FusionComponent::Proc,33970,0,0,0,0,0,1656595069559348648,1656595069559348648,1656595069559348648,1656595069559348648,1656595069559348648,0,0
1656595069576485089,1656595069576518365,Timing,FusionComponent::Proc,33276,0,0,0,0,0,1656595069576518365,1656595069576518365,1656595069576518365,1656595069576518365,1656595069576518365,0,0
1656595069588146424,1656595069588173866,Timing,FusionComponent::Proc,27442,0,0,0,0,0,1656595069588173866,1656595069588173866,1656595069588173866,1656595069588173866,1656595069588173866,0,0
1656595069596577764,1656595069596606542,Timing,FusionComponent::Proc,28778,0,0,0,0,0,1656595069596606542,1656595069596606542,1656595069596606542,1656595069596606542,1656595069596606542,0,0
1656595069611175622,1656595069612580101,Timing,FusionComponent::Proc,1404479,1656595069559350496,1656595069590182933,1656595069575350954,0,0,53229605,22397168,37229147,1656595069612580101,1656595069612580101,1,4
1656595069632908304,1656595069632942769,Timing,FusionComponent::Proc,34465,0,0,0,0,0,1656595069632942769,1656595069632942769,1656595069632942769,1656595069632942769,1656595069632942769,0,0
1656595069650947712,1656595069650979813,Timing,FusionComponent::Proc,32101,0,0,0,0,0,1656595069650979813,1656595069650979813,1656595069650979813,1656595069650979813,1656595069650979813,0,0
1656595069670472534,1656595069671160968,Timing,FusionComponent::Proc,688434,1656595069614213328,1656595069653207840,1656595069575350954,0,0,56947640,17953128,95810014,1656595069671160968,1656595069671160968,1,4
1656595069698368084,1656595069698404057,Timing,FusionComponent::Proc,35973,0,0,0,0,0,1656595069698404057,1656595069698404057,1656595069698404057,1656595069698404057,1656595069698404057,0,0
1656595069706353897,1656595069706389221,Timing,FusionComponent::Proc,35324,0,0,0,0,0,1656595069706389221,1656595069706389221,1656595069706389221,1656595069706389221,1656595069706389221,0,0
1656595069724155099,1656595069724181988,Timing,FusionComponent::Proc,26889,0,0,0,0,0,1656595069724181988,1656595069724181988,1656595069724181988,1656595069724181988,1656595069724181988,0,0
1656595069766967608,1656595069767027331,Timing,FusionComponent::Proc,59723,0,0,0,0,0,1656595069767027331,1656595069767027331,1656595069767027331,1656595069767027331,1656595069767027331,0,0
1656595069802415703,1656595069803147012,Timing,FusionComponent::Proc,731309,1656595069682861565,1656595069772979327,1656595069766206176,0,0,120285447,30167685,36940836,1656595069803147012,1656595069803147012,1,4
1656595069806703620,1656595069806743230,Timing,FusionComponent::Proc,39610,0,0,0,0,0,1656595069806743230,1656595069806743230,1656595069806743230,1656595069806743230,1656595069806743230,0,0
1656595069824907975,1656595069824938688,Timing,FusionComponent::Proc,30713,0,0,0,0,0,1656595069824938688,1656595069824938688,1656595069824938688,1656595069824938688,1656595069824938688,0,0
1656595069842372057,1656595069842413004,Timing,FusionComponent::Proc,40947,0,0,0,0,0,1656595069842413004,1656595069842413004,1656595069842413004,1656595069842413004,1656595069842413004,0,0
1656595069858516652,1656595069858543026,Timing,FusionComponent::Proc,26374,0,0,0,0,0,1656595069858543026,1656595069858543026,1656595069858543026,1656595069858543026,1656595069858543026,0,0
1656595069881632648,1656595069881665877,Timing,FusionComponent::Proc,33229,0,0,0,0,0,1656595069881665877,1656595069881665877,1656595069881665877,1656595069881665877,1656595069881665877,0,0
