timestamp,task,checkpoint,from_start,from_last
1662098653794534825,camera_fusion_front_12mm,gpu_end,32545288,16930970
1662098653794554836,camera_fusion_front_12mm,end,32565299,20011
1662098653821432002,camera_fusion_front_6mm,start,0,0
1662098653822551395,camera_fusion_front_6mm,gpu_start,1119393,1119393
1662098653824426628,camera_fusion_front_12mm,start,0,0
1662098653847160992,camera_fusion_front_6mm,gpu_end,25728990,24609597
1662098653847182206,camera_fusion_front_6mm,end,25750204,21214
1662098653847848062,camera_fusion_front_12mm,gpu_start,23421434,23421434
1662098653864382533,camera_fusion_front_12mm,gpu_end,39955905,16534471
1662098653864406214,camera_fusion_front_12mm,end,39979586,23681
1662098653880935883,camera_fusion_front_6mm,start,0,0
1662098653881675450,camera_fusion_front_6mm,gpu_start,739567,739567
1662098653896888539,camera_fusion_front_12mm,start,0,0
1662098653906953509,camera_fusion_front_6mm,gpu_end,26017626,25278059
1662098653906978102,camera_fusion_front_6mm,end,26042219,24593
1662098653907657719,camera_fusion_front_12mm,gpu_start,10769180,10769180
1662098653923916785,camera_fusion_front_12mm,gpu_end,27028246,16259066
1662098653923939333,camera_fusion_front_12mm,end,27050794,22548
1662098653995092303,camera_fusion_front_12mm,start,0,0
1662098653996460420,camera_fusion_front_12mm,gpu_start,1368117,1368117
1662098654010361654,camera_fusion_front_6mm,start,0,0
1662098654020567575,camera_fusion_front_12mm,gpu_end,25475272,24107155
1662098654020608555,camera_fusion_front_12mm,end,25516252,40980
1662098654021920442,camera_fusion_front_6mm,gpu_start,11558788,11558788
1662098654040356340,camera_fusion_front_6mm,gpu_end,29994686,18435898
1662098654040378977,camera_fusion_front_6mm,end,30017323,22637
1662098654065503960,camera_fusion_front_6mm,start,0,0
1662098654066246166,camera_fusion_front_6mm,gpu_start,742206,742206
1662098654073067077,camera_fusion_front_12mm,start,0,0
1662098654088851799,camera_fusion_front_6mm,gpu_end,23347839,22605633
1662098654088874319,camera_fusion_front_6mm,end,23370359,22520
1662098654089559366,camera_fusion_front_12mm,gpu_start,16492289,16492289
1662098654107077892,camera_fusion_front_12mm,gpu_end,34010815,17518526
1662098654107099886,camera_fusion_front_12mm,end,34032809,21994
1662098654143598778,camera_fusion_front_6mm,start,0,0
1662098654144441146,camera_fusion_front_6mm,gpu_start,842368,842368
1662098654153031466,camera_fusion_front_12mm,start,0,0
1662098654168615892,camera_fusion_front_6mm,gpu_end,25017114,24174746
1662098654168637389,camera_fusion_front_6mm,end,25038611,21497
1662098654169281633,camera_fusion_front_12mm,gpu_start,16250167,16250167
1662098654185798272,camera_fusion_front_12mm,gpu_end,32766806,16516639
1662098654185830267,camera_fusion_front_12mm,end,32798801,31995
1662098654220067626,camera_fusion_front_6mm,start,0,0
1662098654221542989,camera_fusion_front_6mm,gpu_start,1475363,1475363
1662098654222428713,camera_fusion_front_12mm,start,0,0
1662098654245384229,camera_fusion_front_6mm,gpu_end,25316603,23841240
1662098654245422929,camera_fusion_front_6mm,end,25355303,38700
1662098654246087141,camera_fusion_front_12mm,gpu_start,23658428,23658428
1662098654262843920,camera_fusion_front_12mm,gpu_end,40415207,16756779
1662098654262865168,camera_fusion_front_12mm,end,40436455,21248
1662098654293106254,camera_fusion_front_6mm,start,0,0
1662098654294328795,camera_fusion_front_6mm,gpu_start,1222541,1222541
1662098654302633338,camera_fusion_front_12mm,start,0,0
1662098654316699766,camera_fusion_front_6mm,gpu_end,23593512,22370971
1662098654316721204,camera_fusion_front_6mm,end,23614950,21438
1662098654317466042,camera_fusion_front_12mm,gpu_start,14832704,14832704
1662098654334331460,camera_fusion_front_12mm,gpu_end,31698122,16865418
1662098654334352920,camera_fusion_front_12mm,end,31719582,21460
1662098654363707421,camera_fusion_front_6mm,start,0,0
1662098654364904057,camera_fusion_front_6mm,gpu_start,1196636,1196636
1662098654368710094,camera_fusion_front_12mm,start,0,0
1662098654389092948,camera_fusion_front_6mm,gpu_end,25385527,24188891
1662098654389118761,camera_fusion_front_6mm,end,25411340,25813
1662098654389859421,camera_fusion_front_12mm,gpu_start,21149327,21149327
1662098654406995470,camera_fusion_front_12mm,gpu_end,38285376,17136049
1662098654407017361,camera_fusion_front_12mm,end,38307267,21891
1662098654456869783,camera_fusion_front_6mm,start,0,0
1662098654458191604,camera_fusion_front_6mm,gpu_start,1321821,1321821
1662098654460847878,camera_fusion_front_12mm,start,0,0
1662098654481406472,camera_fusion_front_6mm,gpu_end,24536689,23214868
1662098654481436572,camera_fusion_front_6mm,end,24566789,30100
1662098654482247085,camera_fusion_front_12mm,gpu_start,21399207,21399207
1662098654499976156,camera_fusion_front_12mm,gpu_end,39128278,17729071
1662098654499998431,camera_fusion_front_12mm,end,39150553,22275
1662098654532083065,camera_fusion_front_12mm,start,0,0
1662098654533933125,camera_fusion_front_12mm,gpu_start,1850060,1850060
1662098654534693185,camera_fusion_front_6mm,start,0,0
1662098654570210620,camera_fusion_front_12mm,gpu_end,38127555,36277495
1662098654570232419,camera_fusion_front_12mm,end,38149354,21799
1662098654571886530,camera_fusion_front_6mm,gpu_start,37193345,37193345
1662098654601905120,camera_fusion_front_6mm,gpu_end,67211935,30018590
1662098654601929085,camera_fusion_front_6mm,end,67235900,23965
1662098654607967299,camera_fusion_front_6mm,start,0,0
1662098654608781315,camera_fusion_front_6mm,gpu_start,814016,814016
1662098654618664936,camera_fusion_front_12mm,start,0,0
1662098654642728009,camera_fusion_front_6mm,gpu_end,34760710,33946694
1662098654642753778,camera_fusion_front_6mm,end,34786479,25769
1662098654644037101,camera_fusion_front_12mm,gpu_start,25372165,25372165
1662098654670516147,camera_fusion_front_12mm,gpu_end,51851211,26479046
1662098654670541477,camera_fusion_front_12mm,end,51876541,25330
1662098654687446837,camera_fusion_front_6mm,start,0,0
1662098654689507757,camera_fusion_front_6mm,gpu_start,2060920,2060920
1662098654691536736,camera_fusion_front_12mm,start,0,0
1662098654728754604,camera_fusion_front_6mm,gpu_end,41307767,39246847
1662098654728775973,camera_fusion_front_6mm,end,41329136,21369
1662098654730211039,camera_fusion_front_12mm,gpu_start,38674303,38674303
1662098654757770126,camera_fusion_front_6mm,start,0,0
1662098654766723036,camera_fusion_front_12mm,gpu_end,75186300,36511997
1662098654766749935,camera_fusion_front_12mm,end,75213199,26899
1662098654766777189,camera_fusion_front_12mm,start,0,0
1662098654768562302,camera_fusion_front_6mm,gpu_start,10792176,10792176
1662098654798231625,camera_fusion_front_6mm,gpu_end,40461499,29669323
1662098654798251248,camera_fusion_front_6mm,end,40481122,19623
1662098654799594282,camera_fusion_front_12mm,gpu_start,32817093,32817093
1662098654831403150,camera_fusion_front_12mm,gpu_end,64625961,31808868
1662098654831429138,camera_fusion_front_12mm,end,64651949,25988
1662098654835402045,camera_fusion_front_6mm,start,0,0
1662098654836413647,camera_fusion_front_6mm,gpu_start,1011602,1011602
1662098654844769395,camera_fusion_front_12mm,start,0,0
1662098654867372572,camera_fusion_front_6mm,gpu_end,31970527,30958925
1662098654867398169,camera_fusion_front_6mm,end,31996124,25597
1662098654868448469,camera_fusion_front_12mm,gpu_start,23679074,23679074
1662098654894160625,camera_fusion_front_12mm,gpu_end,49391230,25712156
1662098654894180689,camera_fusion_front_12mm,end,49411294,20064
1662098654924812795,camera_fusion_front_6mm,start,0,0
1662098654926029078,camera_fusion_front_12mm,start,0,0
1662098654927047601,camera_fusion_front_6mm,gpu_start,2234806,2234806
1662098654954214590,camera_fusion_front_6mm,gpu_end,29401795,27166989
1662098654954234551,camera_fusion_front_6mm,end,29421756,19961
1662098654954829437,camera_fusion_front_12mm,gpu_start,28800359,28800359
1662098654975685289,camera_fusion_front_12mm,gpu_end,49656211,20855852
1662098654975705000,camera_fusion_front_12mm,end,49675922,19711
1662098654992235522,camera_fusion_front_6mm,start,0,0
1662098654993909166,camera_fusion_front_6mm,gpu_start,1673644,1673644
1662098654994979436,camera_fusion_front_12mm,start,0,0
1662098655023470194,camera_fusion_front_6mm,gpu_end,31234672,29561028
1662098655023491616,camera_fusion_front_6mm,end,31256094,21422
