,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
90,1656595529303135021,1656595529303216477,Timing,RTKLocalizationComponent::Proc,81456,0,0,0,0,0,1656595529303216477,1656595529303216477,1656595529303216477,1656595529303216477,1656595529303216477,1,0
91,1656595529377005712,1656595529377121302,Timing,RTKLocalizationComponent::Proc,115590,0,0,0,0,0,1656595529377121302,1656595529377121302,1656595529377121302,1656595529377121302,1656595529377121302,1,0
92,1656595529457035589,1656595529457162215,Timing,RTKLocalizationComponent::Proc,126626,0,0,0,0,0,1656595529457162215,1656595529457162215,1656595529457162215,1656595529457162215,1656595529457162215,1,0
93,1656595529536949022,1656595529537034327,Timing,RTKLocalizationComponent::Proc,85305,0,0,0,0,0,1656595529537034327,1656595529537034327,1656595529537034327,1656595529537034327,1656595529537034327,1,0
94,1656595529617225559,1656595529617316676,Timing,RTKLocalizationComponent::Proc,91117,0,0,0,0,0,1656595529617316676,1656595529617316676,1656595529617316676,1656595529617316676,1656595529617316676,1,0
95,1656595529697010510,1656595529697104359,Timing,RTKLocalizationComponent::Proc,93849,0,0,0,0,0,1656595529697104359,1656595529697104359,1656595529697104359,1656595529697104359,1656595529697104359,1,0
96,1656595529776963643,1656595529777053024,Timing,RTKLocalizationComponent::Proc,89381,0,0,0,0,0,1656595529777053024,1656595529777053024,1656595529777053024,1656595529777053024,1656595529777053024,1,0
97,1656595529856971714,1656595529857067487,Timing,RTKLocalizationComponent::Proc,95773,0,0,0,0,0,1656595529857067487,1656595529857067487,1656595529857067487,1656595529857067487,1656595529857067487,1,0
98,1656595529937109392,1656595529937186022,Timing,RTKLocalizationComponent::Proc,76630,0,0,0,0,0,1656595529937186022,1656595529937186022,1656595529937186022,1656595529937186022,1656595529937186022,1,0
99,1656595530017199855,1656595530017346220,Timing,RTKLocalizationComponent::Proc,146365,0,0,0,0,0,1656595530017346220,1656595530017346220,1656595530017346220,1656595530017346220,1656595530017346220,1,0
100,1656595530096864722,1656595530096950610,Timing,RTKLocalizationComponent::Proc,85888,0,0,0,0,0,1656595530096950610,1656595530096950610,1656595530096950610,1656595530096950610,1656595530096950610,1,0
101,1656595530176910088,1656595530177015365,Timing,RTKLocalizationComponent::Proc,105277,0,0,0,0,0,1656595530177015365,1656595530177015365,1656595530177015365,1656595530177015365,1656595530177015365,1,0
102,1656595530257012478,1656595530257106753,Timing,RTKLocalizationComponent::Proc,94275,0,0,0,0,0,1656595530257106753,1656595530257106753,1656595530257106753,1656595530257106753,1656595530257106753,1,0
103,1656595530336903634,1656595530336985283,Timing,RTKLocalizationComponent::Proc,81649,0,0,0,0,0,1656595530336985283,1656595530336985283,1656595530336985283,1656595530336985283,1656595530336985283,1,0
104,1656595530417202971,1656595530417285335,Timing,RTKLocalizationComponent::Proc,82364,0,0,0,0,0,1656595530417285335,1656595530417285335,1656595530417285335,1656595530417285335,1656595530417285335,1,0
105,1656595530496983878,1656595530497115101,Timing,RTKLocalizationComponent::Proc,131223,0,0,0,0,0,1656595530497115101,1656595530497115101,1656595530497115101,1656595530497115101,1656595530497115101,1,0
106,1656595530577014186,1656595530577102357,Timing,RTKLocalizationComponent::Proc,88171,0,0,0,0,0,1656595530577102357,1656595530577102357,1656595530577102357,1656595530577102357,1656595530577102357,1,0
107,1656595530656935230,1656595530657029161,Timing,RTKLocalizationComponent::Proc,93931,0,0,0,0,0,1656595530657029161,1656595530657029161,1656595530657029161,1656595530657029161,1656595530657029161,1,0
108,1656595530737601995,1656595530737679923,Timing,RTKLocalizationComponent::Proc,77928,0,0,0,0,0,1656595530737679923,1656595530737679923,1656595530737679923,1656595530737679923,1656595530737679923,1,0
