,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
36,1656595592845077238,1656595592863604994,Timing,FusionCameraDetectionComponent::OnReceiveImage,18527756,1656595592862483593,0,0,0,0,1121401,1656595592863604994,1656595592863604994,1656595592863604994,1656595592863604994,1,0
37,1656595592862487972,1656595592897157528,Timing,FusionCameraDetectionComponent::OnReceiveImage,34669556,1656595592865422408,0,0,0,0,31735120,1656595592897157528,1656595592897157528,1656595592897157528,1656595592897157528,1,0
38,1656595592865423459,1656595592914165409,Timing,FusionCameraDetectionComponent::OnReceiveImage,48741950,1656595592897197609,0,0,0,0,16967800,1656595592914165409,1656595592914165409,1656595592914165409,1656595592914165409,1,0
39,1656595592897198363,1656595592933327411,Timing,FusionCameraDetectionComponent::OnReceiveImage,36129048,1656595592897197609,0,0,0,0,36129802,1656595592933327411,1656595592933327411,1656595592933327411,1656595592933327411,1,0
40,1656595592943218046,1656595592965733826,Timing,FusionCameraDetectionComponent::OnReceiveImage,22515780,1656595592946731296,0,0,0,0,19002530,1656595592965733826,1656595592965733826,1656595592965733826,1656595592965733826,1,0
41,1656595592946732412,1656595592989212804,Timing,FusionCameraDetectionComponent::OnReceiveImage,42480392,1656595592946731296,0,0,0,0,42481508,1656595592989212804,1656595592989212804,1656595592989212804,1656595592989212804,1,0
42,1656595593042309954,1656595593075257088,Timing,FusionCameraDetectionComponent::OnReceiveImage,32947134,1656595593044570984,0,0,0,0,30686104,1656595593075257088,1656595593075257088,1656595593075257088,1656595593075257088,1,0
43,1656595593044572074,1656595593098276525,Timing,FusionCameraDetectionComponent::OnReceiveImage,53704451,1656595593078766566,0,0,0,0,19509959,1656595593098276525,1656595593098276525,1656595593098276525,1656595593098276525,1,0
44,1656595593078767631,1656595593123970912,Timing,FusionCameraDetectionComponent::OnReceiveImage,45203281,1656595593098326441,0,0,0,0,25644471,1656595593123970912,1656595593123970912,1656595593123970912,1656595593123970912,1,0
45,1656595593098327686,1656595593154040797,Timing,FusionCameraDetectionComponent::OnReceiveImage,55713111,1656595593128324435,0,0,0,0,25716362,1656595593154040797,1656595593154040797,1656595593154040797,1656595593154040797,1,0
46,1656595593128325894,1656595593174142311,Timing,FusionCameraDetectionComponent::OnReceiveImage,45816417,1656595593154080834,0,0,0,0,20061477,1656595593174142311,1656595593174142311,1656595593174142311,1656595593174142311,1,0
47,1656595593154081624,1656595593190388819,Timing,FusionCameraDetectionComponent::OnReceiveImage,36307195,1656595593154080834,0,0,0,0,36307985,1656595593190388819,1656595593190388819,1656595593190388819,1656595593190388819,1,0
48,1656595593218066569,1656595593248151659,Timing,FusionCameraDetectionComponent::OnReceiveImage,30085090,1656595593236163521,0,0,0,0,11988138,1656595593248151659,1656595593248151659,1656595593248151659,1656595593248151659,1,0
49,1656595593236165390,1656595593282054516,Timing,FusionCameraDetectionComponent::OnReceiveImage,45889126,1656595593265271175,0,0,0,0,16783341,1656595593282054516,1656595593282054516,1656595593282054516,1656595593282054516,1,0
50,1656595593265272889,1656595593300876033,Timing,FusionCameraDetectionComponent::OnReceiveImage,35603144,1656595593282087805,0,0,0,0,18788228,1656595593300876033,1656595593300876033,1656595593300876033,1656595593300876033,1,0
51,1656595593282088589,1656595593317723502,Timing,FusionCameraDetectionComponent::OnReceiveImage,35634913,1656595593282087805,0,0,0,0,35635697,1656595593317723502,1656595593317723502,1656595593317723502,1656595593317723502,1,0
52,1656595593338249675,1656595593361176573,Timing,FusionCameraDetectionComponent::OnReceiveImage,22926898,1656595593340833230,0,0,0,0,20343343,1656595593361176573,1656595593361176573,1656595593361176573,1656595593361176573,1,0
53,1656595593340834301,1656595593380237787,Timing,FusionCameraDetectionComponent::OnReceiveImage,39403486,1656595593340833230,0,0,0,0,39404557,1656595593380237787,1656595593380237787,1656595593380237787,1656595593380237787,1,0
54,1656595593386721243,1656595593415831645,Timing,FusionCameraDetectionComponent::OnReceiveImage,29110402,1656595593389109318,0,0,0,0,26722327,1656595593415831645,1656595593415831645,1656595593415831645,1656595593415831645,1,0
55,1656595593389110881,1656595593433826266,Timing,FusionCameraDetectionComponent::OnReceiveImage,44715385,1656595593389109318,0,0,0,0,44716948,1656595593433826266,1656595593433826266,1656595593433826266,1656595593433826266,1,0
56,1656595593459066604,1656595593483045832,Timing,FusionCameraDetectionComponent::OnReceiveImage,23979228,1656595593461341692,0,0,0,0,21704140,1656595593483045832,1656595593483045832,1656595593483045832,1656595593483045832,1,0
57,1656595593461343005,1656595593500798634,Timing,FusionCameraDetectionComponent::OnReceiveImage,39455629,1656595593461341692,0,0,0,0,39456942,1656595593500798634,1656595593500798634,1656595593500798634,1656595593500798634,1,0
58,1656595593555405132,1656595593588626962,Timing,FusionCameraDetectionComponent::OnReceiveImage,33221830,1656595593558960103,0,0,0,0,29666859,1656595593588626962,1656595593588626962,1656595593588626962,1656595593588626962,1,0
