,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
73,1656595511343538990,1656595511343616786,Timing,ControlComponent::Proc,77796,0,0,0,0,0,1656595511343616786,1656595511343616786,1656595511343616786,1656595511343616786,1656595511343616786,0,0
74,1656595511353510638,1656595511353573712,Timing,ControlComponent::Proc,63074,0,0,0,0,0,1656595511353573712,1656595511353573712,1656595511353573712,1656595511353573712,1656595511353573712,0,0
75,1656595511363550562,1656595511363615856,Timing,ControlComponent::Proc,65294,0,0,0,0,0,1656595511363615856,1656595511363615856,1656595511363615856,1656595511363615856,1656595511363615856,0,0
76,1656595511373564314,1656595511373636735,Timing,ControlComponent::Proc,72421,0,0,0,0,0,1656595511373636735,1656595511373636735,1656595511373636735,1656595511373636735,1656595511373636735,0,0
77,1656595511383528607,1656595511383580753,Timing,ControlComponent::Proc,52146,0,0,0,0,0,1656595511383580753,1656595511383580753,1656595511383580753,1656595511383580753,1656595511383580753,0,0
78,1656595511393546869,1656595511393604428,Timing,ControlComponent::Proc,57559,0,0,0,0,0,1656595511393604428,1656595511393604428,1656595511393604428,1656595511393604428,1656595511393604428,0,0
79,1656595511403558336,1656595511403635488,Timing,ControlComponent::Proc,77152,0,0,0,0,0,1656595511403635488,1656595511403635488,1656595511403635488,1656595511403635488,1656595511403635488,0,0
80,1656595511413545448,1656595511413599925,Timing,ControlComponent::Proc,54477,0,0,0,0,0,1656595511413599925,1656595511413599925,1656595511413599925,1656595511413599925,1656595511413599925,0,0
81,1656595511423577452,1656595511423655601,Timing,ControlComponent::Proc,78149,0,0,0,0,0,1656595511423655601,1656595511423655601,1656595511423655601,1656595511423655601,1656595511423655601,0,0
82,1656595511433549752,1656595511433603071,Timing,ControlComponent::Proc,53319,0,0,0,0,0,1656595511433603071,1656595511433603071,1656595511433603071,1656595511433603071,1656595511433603071,0,0
83,1656595511443527657,1656595511443575998,Timing,ControlComponent::Proc,48341,0,0,0,0,0,1656595511443575998,1656595511443575998,1656595511443575998,1656595511443575998,1656595511443575998,0,0
84,1656595511453546213,1656595511453601446,Timing,ControlComponent::Proc,55233,0,0,0,0,0,1656595511453601446,1656595511453601446,1656595511453601446,1656595511453601446,1656595511453601446,0,0
85,1656595511463536777,1656595511463586271,Timing,ControlComponent::Proc,49494,0,0,0,0,0,1656595511463586271,1656595511463586271,1656595511463586271,1656595511463586271,1656595511463586271,0,0
86,1656595511473545017,1656595511473589263,Timing,ControlComponent::Proc,44246,0,0,0,0,0,1656595511473589263,1656595511473589263,1656595511473589263,1656595511473589263,1656595511473589263,0,0
87,1656595511483514815,1656595511483557946,Timing,ControlComponent::Proc,43131,0,0,0,0,0,1656595511483557946,1656595511483557946,1656595511483557946,1656595511483557946,1656595511483557946,0,0
88,1656595511493543528,1656595511493586017,Timing,ControlComponent::Proc,42489,0,0,0,0,0,1656595511493586017,1656595511493586017,1656595511493586017,1656595511493586017,1656595511493586017,0,0
89,1656595511503547468,1656595511503634702,Timing,ControlComponent::Proc,87234,0,0,0,0,0,1656595511503634702,1656595511503634702,1656595511503634702,1656595511503634702,1656595511503634702,0,0
90,1656595511513549734,1656595511513594377,Timing,ControlComponent::Proc,44643,0,0,0,0,0,1656595511513594377,1656595511513594377,1656595511513594377,1656595511513594377,1656595511513594377,0,0
91,1656595511523549674,1656595511523601948,Timing,ControlComponent::Proc,52274,0,0,0,0,0,1656595511523601948,1656595511523601948,1656595511523601948,1656595511523601948,1656595511523601948,0,0
92,1656595511533548778,1656595511533600972,Timing,ControlComponent::Proc,52194,0,0,0,0,0,1656595511533600972,1656595511533600972,1656595511533600972,1656595511533600972,1656595511533600972,0,0
93,1656595511543548112,1656595511543603319,Timing,ControlComponent::Proc,55207,0,0,0,0,0,1656595511543603319,1656595511543603319,1656595511543603319,1656595511543603319,1656595511543603319,0,0
94,1656595511553543318,1656595511553599124,Timing,ControlComponent::Proc,55806,0,0,0,0,0,1656595511553599124,1656595511553599124,1656595511553599124,1656595511553599124,1656595511553599124,0,0
