,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,lat_cam,lat_lidar,lat_radar,is_finish,info
154,1656495031929244562,1656495031929276690,Timing,FusionComponent::Proc,32128,0,0,0,1656495031929276690,1656495031929276690,1656495031929276690,0,
155,1656495031925653218,1656495031950125643,Timing,DetectionComponent::Proc,24472425,0,1656495031925651598,0,1656495031950125643,24474045,1656495031950125643,0,
156,1656495031950207930,1656495031950456443,Timing,RecognitionComponent::Proc,248513,0,1656495031925651598,0,1656495031950456443,24804845,1656495031950456443,0,
157,1656495031950467733,1656495031951838464,Timing,FusionComponent::Proc,1370731,1656495031907572736,1656495031925651598,1656495031916433835,44265728,26186866,35404629,0,
158,1656495031907574836,1656495031952399312,Timing,FusionCameraDetectionComponent::OnReceiveImage,44824476,1656495031907572736,0,0,44826576,1656495031952399312,1656495031952399312,0,
159,1656495031952435866,1656495031952467494,Timing,FusionComponent::Proc,31628,0,0,0,1656495031952467494,1656495031952467494,1656495031952467494,0,
160,1656495031956543424,1656495031981043562,Timing,FusionCameraDetectionComponent::OnReceiveImage,24500138,1656495031965670945,0,0,15372617,1656495031981043562,1656495031981043562,0,
161,1656495031981087573,1656495031981127444,Timing,FusionComponent::Proc,39871,0,0,0,1656495031981127444,1656495031981127444,1656495031981127444,0,
162,1656495031965672226,1656495031998617851,Timing,FusionCameraDetectionComponent::OnReceiveImage,32945625,1656495031965670945,0,0,32946906,1656495031998617851,1656495031998617851,0,
163,1656495031998664702,1656495031998695942,Timing,FusionComponent::Proc,31240,0,0,0,1656495031998695942,1656495031998695942,1656495031998695942,0,
164,1656495032034567584,1656495032057786182,Timing,FusionCameraDetectionComponent::OnReceiveImage,23218598,1656495032037310903,0,0,20475279,1656495032057786182,1656495032057786182,0,
165,1656495032057834929,1656495032057859322,Timing,FusionComponent::Proc,24393,0,0,0,1656495032057859322,1656495032057859322,1656495032057859322,0,
166,1656495032057223193,1656495032069885155,Timing,RadarDetectionComponent::Proc,12661962,0,0,1656495032057221037,1656495032069885155,1656495032069885155,12664118,0,
167,1656495032069927322,1656495032069956965,Timing,FusionComponent::Proc,29643,0,0,0,1656495032069956965,1656495032069956965,1656495032069956965,0,
168,1656495032066638653,1656495032089325207,Timing,DetectionComponent::Proc,22686554,0,1656495032066636615,0,1656495032089325207,22688592,1656495032089325207,0,
169,1656495032089441243,1656495032089805562,Timing,RecognitionComponent::Proc,364319,0,1656495032066636615,0,1656495032089805562,23168947,1656495032089805562,0,
170,1656495032037312506,1656495032090099470,Timing,FusionCameraDetectionComponent::OnReceiveImage,52786964,1656495032037310903,0,0,52788567,1656495032090099470,1656495032090099470,0,
171,1656495032089818980,1656495032090661717,Timing,FusionComponent::Proc,842737,1656495032037310903,1656495032066636615,1656495032057221037,53350814,24025102,33440680,0,
172,1656495032090714263,1656495032090725272,Timing,FusionComponent::Proc,11009,0,0,0,1656495032090725272,1656495032090725272,1656495032090725272,0,
173,1656495032101484775,1656495032123196759,Timing,FusionCameraDetectionComponent::OnReceiveImage,21711984,1656495032103973172,0,0,19223587,1656495032123196759,1656495032123196759,0,
174,1656495032123238236,1656495032123262600,Timing,FusionComponent::Proc,24364,0,0,0,1656495032123262600,1656495032123262600,1656495032123262600,0,
175,1656495032130888225,1656495032150521155,Timing,DetectionComponent::Proc,19632930,0,1656495032130886567,0,1656495032150521155,19634588,1656495032150521155,0,
176,1656495032103974802,1656495032150686931,Timing,FusionCameraDetectionComponent::OnReceiveImage,46712129,1656495032103973172,0,0,46713759,1656495032150686931,1656495032150686931,0,
177,1656495032150738051,1656495032150779923,Timing,FusionComponent::Proc,41872,0,0,0,1656495032150779923,1656495032150779923,1656495032150779923,0,
178,1656495032150594959,1656495032150840996,Timing,RecognitionComponent::Proc,246037,0,1656495032130886567,0,1656495032150840996,19954429,1656495032150840996,0,
179,1656495032150849147,1656495032151593902,Timing,FusionComponent::Proc,744755,1656495032103973172,1656495032130886567,1656495032057221037,47620730,20707335,94372865,0,
180,1656495032156702639,1656495032184366122,Timing,FusionCameraDetectionComponent::OnReceiveImage,27663483,1656495032166286935,0,0,18079187,1656495032184366122,1656495032184366122,0,
181,1656495032184420737,1656495032184450009,Timing,FusionComponent::Proc,29272,0,0,0,1656495032184450009,1656495032184450009,1656495032184450009,0,
